Power (p1=1,p2=3.8) X,Power (p1=1,p2=3.8) Y,Power (p1=1,p2=1) X,Power (p1=1,p2=1) Y,Power (p1=1,p2=1.4) X,Power (p1=1,p2=1.4) Y,Power (p1=1,p2=1.8) X,Power (p1=1,p2=1.8) Y,Power (p1=1,p2=2.2) X,Power (p1=1,p2=2.2) Y,Power (p1=1,p2=2.6) X,Power (p1=1,p2=2.6) Y,Power (p1=1,p2=3) X,Power (p1=1,p2=3) Y,Power (p1=1,p2=3.4) X,Power (p1=1,p2=3.4) Y,Power (p1=1.4,p2=1) X,Power (p1=1.4,p2=1) Y,Power (p1=1.4,p2=1.4) X,Power (p1=1.4,p2=1.4) Y,Power (p1=1.4,p2=1.8) X,Power (p1=1.4,p2=1.8) Y,Power (p1=1.4,p2=2.2) X,Power (p1=1.4,p2=2.2) Y,Power (p1=1.4,p2=2.6) X,Power (p1=1.4,p2=2.6) Y,Power (p1=1.4,p2=3) X,Power (p1=1.4,p2=3) Y,Power (p1=1.4,p2=3.4) X,Power (p1=1.4,p2=3.4) Y,Power (p1=1.4,p2=3.8) X,Power (p1=1.4,p2=3.8) Y,Power (p1=1.8,p2=1) X,Power (p1=1.8,p2=1) Y,Power (p1=1.8,p2=1.4) X,Power (p1=1.8,p2=1.4) Y,Power (p1=1.8,p2=1.8) X,Power (p1=1.8,p2=1.8) Y,Power (p1=1.8,p2=2.2) X,Power (p1=1.8,p2=2.2) Y,Power (p1=1.8,p2=2.6) X,Power (p1=1.8,p2=2.6) Y,Power (p1=1.8,p2=3) X,Power (p1=1.8,p2=3) Y,Power (p1=1.8,p2=3.4) X,Power (p1=1.8,p2=3.4) Y,Power (p1=1.8,p2=3.8) X,Power (p1=1.8,p2=3.8) Y,Power (p1=2.2,p2=1) X,Power (p1=2.2,p2=1) Y,Power (p1=2.2,p2=1.4) X,Power (p1=2.2,p2=1.4) Y,Power (p1=2.2,p2=1.8) X,Power (p1=2.2,p2=1.8) Y,Power (p1=2.2,p2=2.2) X,Power (p1=2.2,p2=2.2) Y,Power (p1=2.2,p2=2.6) X,Power (p1=2.2,p2=2.6) Y,Power (p1=2.2,p2=3) X,Power (p1=2.2,p2=3) Y,Power (p1=2.2,p2=3.4) X,Power (p1=2.2,p2=3.4) Y,Power (p1=2.2,p2=3.8) X,Power (p1=2.2,p2=3.8) Y,Power (p1=2.6,p2=1) X,Power (p1=2.6,p2=1) Y,Power (p1=2.6,p2=1.4) X,Power (p1=2.6,p2=1.4) Y,Power (p1=2.6,p2=1.8) X,Power (p1=2.6,p2=1.8) Y,Power (p1=2.6,p2=2.2) X,Power (p1=2.6,p2=2.2) Y,Power (p1=2.6,p2=2.6) X,Power (p1=2.6,p2=2.6) Y,Power (p1=2.6,p2=3) X,Power (p1=2.6,p2=3) Y,Power (p1=2.6,p2=3.4) X,Power (p1=2.6,p2=3.4) Y,Power (p1=2.6,p2=3.8) X,Power (p1=2.6,p2=3.8) Y,Power (p1=3,p2=1) X,Power (p1=3,p2=1) Y,Power (p1=3,p2=1.4) X,Power (p1=3,p2=1.4) Y,Power (p1=3,p2=1.8) X,Power (p1=3,p2=1.8) Y,Power (p1=3,p2=2.2) X,Power (p1=3,p2=2.2) Y,Power (p1=3,p2=2.6) X,Power (p1=3,p2=2.6) Y,Power (p1=3,p2=3) X,Power (p1=3,p2=3) Y,Power (p1=3,p2=3.4) X,Power (p1=3,p2=3.4) Y,Power (p1=3,p2=3.8) X,Power (p1=3,p2=3.8) Y
1,2.637962343358218e-05,1,1.883611906809715e-05,1,1.993080872630359e-05,1,2.100451654616449e-05,1,2.20360067479238e-05,1,2.310075090017918e-05,1,2.419224458653259e-05,1,2.528501572321013e-05,1,1.894300501278016e-05,1,2.002001188911914e-05,1,2.107041940807786e-05,1,2.211631389781786e-05,1,2.316112170544154e-05,1,2.420537983132882e-05,1,2.526263038435908e-05,1,2.63074393670793e-05,1,1.90800634369353e-05,1,2.014750109237482e-05,1,2.117345465726328e-05,1,2.222288160705455e-05,1,2.325758226583266e-05,1,2.428599019650051e-05,1,2.53171234720925e-05,1,2.634627397178157e-05,1,1.922264540627083e-05,1,2.028744744526508e-05,1,2.132686863651154e-05,1,2.23534591341412e-05,1,2.338295247836389e-05,1,2.440675561988359e-05,1,2.542587861392884e-05,1,2.644377298891622e-05,1,1.936780280202462e-05,1,2.043077906629308e-05,1,2.146850962327714e-05,1,2.249667157214588e-05,1,2.351701576702045e-05,1,2.454267516661873e-05,1,2.556401035852027e-05,1,2.656758805144342e-05,1,1.951359215203433e-05,1,2.05765150785167e-05,1,2.161453734295474e-05,1,2.264284083316241e-05,1,2.366053002072832e-05,1,2.46838693580295e-05,1,2.570335667995768e-05,1,2.671392250703507e-05
1.4,3.127115273815376e-05,1.4,2.345633919079736e-05,1.4,2.463187013733008e-05,1.4,2.575087867638091e-05,1.4,2.68577203451157e-05,1.4,2.791505442874697e-05,1.4,2.902195703137933e-05,1.4,3.014383340394656e-05,1.4,2.354342291777654e-05,1.4,2.468781588234778e-05,1.4,2.57802315430481e-05,1.4,2.685165259113665e-05,1.4,2.792289989289694e-05,1.4,2.898865203164899e-05,1.4,3.006331924969199e-05,1.4,3.113725249655139e-05,1.4,2.367626268747349e-05,1.4,2.48047013100991e-05,1.4,2.588040360798059e-05,1.4,2.69427253070683e-05,1.4,2.799400930187313e-05,1.4,2.904639937693299e-05,1.4,3.009564175996616e-05,1.4,3.11413906520407e-05,1.4,2.382102485611919e-05,1.4,2.493915448752654e-05,1.4,2.600920693188002e-05,1.4,2.706220202280219e-05,1.4,2.810224368924504e-05,1.4,2.914134118067342e-05,1.4,3.017921944303204e-05,1.4,3.122767510338264e-05,1.4,2.396816848432463e-05,1.4,2.508102167715213e-05,1.4,2.614794025613486e-05,1.4,2.71963849455306e-05,1.4,2.82332842946689e-05,1.4,2.927267346942836e-05,1.4,3.030647824345268e-05,1.4,3.133075098878851e-05,1.4,2.411662811782014e-05,1.4,2.522671063557414e-05,1.4,2.629073948512594e-05,1.4,2.733908392553714e-05,1.4,2.837285091850209e-05,1.4,2.94035761960846e-05,1.4,3.043878457763993e-05,1.4,3.146815377309301e-05
1.8,3.475678524647973e-05,1.8,2.659473237938044e-05,1.8,2.788285241448218e-05,1.8,2.906163071052258e-05,1.8,3.021215980363043e-05,1.8,3.136547754251264e-05,1.8,3.24533061537735e-05,1.8,3.359886894097098e-05,1.8,2.666331499867137e-05,1.8,2.790131562742483e-05,1.8,2.904511534851693e-05,1.8,3.015508107984022e-05,1.8,3.125556269894209e-05,1.8,3.235748285885285e-05,1.8,3.344833702530654e-05,1.8,3.455075127255075e-05,1.8,2.679780945008571e-05,1.8,2.800354024948828e-05,1.8,2.912516565339755e-05,1.8,3.019796253838614e-05,1.8,3.129619552048905e-05,1.8,3.237369890763203e-05,1.8,3.344725581706495e-05,1.8,3.451352217761701e-05,1.8,2.694818986682119e-05,1.8,2.813358488647984e-05,1.8,2.924469004413698e-05,1.8,3.032552880036671e-05,1.8,3.139324744376257e-05,1.8,3.245480044251832e-05,1.8,3.351418410167227e-05,1.8,3.457418027100849e-05,1.8,2.710269411383481e-05,1.8,2.827607385199999e-05,1.8,2.937929827476163e-05,1.8,3.045261807239603e-05,1.8,3.151430983523245e-05,1.8,3.256372133506449e-05,1.8,3.362037279716355e-05,1.8,3.466946351532191e-05,1.8,2.725837370706825e-05,1.8,2.842316688470531e-05,1.8,2.951906853553266e-05,1.8,3.058972339326695e-05,1.8,3.164814546558285e-05,1.8,3.269729882434741e-05,1.8,3.374346017239014e-05,1.8,3.478705773408095e-05
2.2,3.716313608907388e-05,2.2,2.859401200826373e-05,2.2,3.000863385105776e-05,2.2,3.126326517088084e-05,2.2,3.246536606934431e-05,2.2,3.365889739974205e-05,2.2,3.483757870867091e-05,2.2,3.59669803905126e-05,2.2,2.86470112670946e-05,2.2,2.998908850128826e-05,2.2,3.119308260672977e-05,2.2,3.234936577660358e-05,2.2,3.348441933467626e-05,2.2,3.46166620150415e-05,2.2,3.57407195179659e-05,2.2,3.687585171290353e-05,2.2,2.878310820279655e-05,2.2,3.00780589190964e-05,2.2,3.125471773012475e-05,2.2,3.23823044350578e-05,2.2,3.348927561964095e-05,2.2,3.459096765214117e-05,2.2,3.569285116729342e-05,2.2,3.67924858364029e-05,2.2,2.894199504367981e-05,2.2,3.02046964035269e-05,2.2,3.13620757393012e-05,2.2,3.247559446016004e-05,2.2,3.356991202158236e-05,2.2,3.465012448778929e-05,2.2,3.572991905886931e-05,2.2,3.681481880546681e-05,2.2,2.910750788101114e-05,2.2,3.034882030755988e-05,2.2,3.149211508999439e-05,2.2,3.259269771567683e-05,2.2,3.368096129965438e-05,2.2,3.475097892115766e-05,2.2,3.581804936269019e-05,2.2,3.689249528408246e-05,2.2,2.927411061383503e-05,2.2,3.049915749227977e-05,2.2,3.163357355075019e-05,2.2,3.272833570077726e-05,2.2,3.380840374615389e-05,2.2,3.487702277367895e-05,2.2,3.593470848725736e-05,2.2,3.699144829662324e-05
2.6,3.880127619503812e-05,2.6,2.982349561802049e-05,2.6,3.135882246774305e-05,2.6,3.270533438914007e-05,2.6,3.395926668862646e-05,2.6,3.519624641799673e-05,2.6,3.642095820959976e-05,2.6,3.764171978181781e-05,2.6,2.9863873756612e-05,2.6,3.129659857390253e-05,2.6,3.257599272957903e-05,2.6,3.378115439177693e-05,2.6,3.495344693703613e-05,2.6,3.611868215766186e-05,2.6,3.727575760978853e-05,2.6,3.842620151239548e-05,2.6,3.000018911124984e-05,2.6,3.137603415960234e-05,2.6,3.261714815562417e-05,2.6,3.378323329135307e-05,2.6,3.490354783821557e-05,2.6,3.605219699976736e-05,2.6,3.717438918472851e-05,2.6,3.830619270338395e-05,2.6,3.016402278321797e-05,2.6,3.150526381008639e-05,2.6,3.271562577644909e-05,2.6,3.386244571432703e-05,2.6,3.498727814220526e-05,2.6,3.608939989637373e-05,2.6,3.719123200289716e-05,2.6,3.829004913856261e-05,2.6,3.033825268972591e-05,2.6,3.165381306390788e-05,2.6,3.284439929481579e-05,2.6,3.397450917954543e-05,2.6,3.508723065590774e-05,2.6,3.618344981330085e-05,2.6,3.726358062618126e-05,2.6,3.834924019026023e-05,2.6,3.051478852515515e-05,2.6,3.181197100494582e-05,2.6,3.298412027697282e-05,2.6,3.410737449841548e-05,2.6,3.521110264947009e-05,2.6,3.629897793534993e-05,2.6,3.73782307644901e-05,2.6,3.844475404543446e-05
3,4.004946431738865e-05,3,3.0577611678828e-05,3,3.221943368748696e-05,3,3.366785477642237e-05,3,3.498034247711142e-05,3,3.625930639746256e-05,3,3.752393525961904e-05,3,3.878209916814186e-05,3,3.061396292122129e-05,3,3.211572999952284e-05,3,3.348679577159174e-05,3,3.474179464179165e-05,3,3.595321061686229e-05,3,3.714981888727265e-05,3,3.833618944067791e-05,3,3.952032319422304e-05,3,3.074897153809297e-05,3,3.218937952740501e-05,3,3.350276918306477e-05,3,3.471567165605215e-05,3,3.586893255929936e-05,3,3.704477307098976e-05,3,3.819188675869564e-05,3,3.934586892836489e-05,3,3.090589217760185e-05,3,3.232191930533305e-05,3,3.359397822118864e-05,3,3.478340332438678e-05,3,3.593233303498166e-05,3,3.706500987881747e-05,3,3.818318577776073e-05,3,3.930313551528632e-05,3,3.109302234355727e-05,3,3.248028063110362e-05,3,3.371975353964662e-05,3,3.489086481641359e-05,3,3.602233198606502e-05,3,3.714291706042243e-05,3,3.824235545918659e-05,3,3.934449752988289e-05,3,3.127572227149867e-05,3,3.264675359313866e-05,3,3.38656107648673e-05,3,3.502211959003801e-05,3,3.614162437112726e-05,3,3.72514261950024e-05,3,3.834813380589236e-05,3,3.942968475060923e-05
3.4,4.094261172616572e-05,3.4,3.10598438371774e-05,3.4,3.277894347316064e-05,3.4,3.43451345733577e-05,3.4,3.572379008545897e-05,3.4,3.704617678527418e-05,3.4,3.834590631102219e-05,3.4,3.964390559474088e-05,3.4,3.10948250720272e-05,3.4,3.264394914307867e-05,3.4,3.410762066151146e-05,3.4,3.542276219431775e-05,3.4,3.668078711276159e-05,3.4,3.789977189320177e-05,3.4,3.911321598351164e-05,3.4,4.033043522267845e-05,3.4,3.122766342907168e-05,3.4,3.271278374821872e-05,3.4,3.410497233101331e-05,3.4,3.537616490593095e-05,3.4,3.658327246772361e-05,3.4,3.776277484845502e-05,3.4,3.893269502100939e-05,3.4,4.010855253045654e-05,3.4,3.138536884110337e-05,3.4,3.284984413978953e-05,3.4,3.419113708080456e-05,3.4,3.542679298388037e-05,3.4,3.660597945292817e-05,3.4,3.776355239946263e-05,3.4,3.890231971005196e-05,3.4,4.004100305487052e-05,3.4,3.157417323757067e-05,3.4,3.301627234508997e-05,3.4,3.431978235708649e-05,3.4,3.552870722876548e-05,3.4,3.668720587020018e-05,3.4,3.782994346624683e-05,3.4,3.895393924206855e-05,3.4,4.006798705623262e-05,3.4,3.176037274818265e-05,3.4,3.319239917172802e-05,3.4,3.446746603253839e-05,3.4,3.565777114707651e-05,3.4,3.680265977032781e-05,3.4,3.792762185221522e-05,3.4,3.904550253864727e-05,3.4,4.014229308600285e-05
3.8,4.165984358359952e-05,3.8,3.138866818571898e-05,3.8,3.316425153530974e-05,3.8,3.484953851809357e-05,3.8,3.630220483104861e-05,3.8,3.767012021303172e-05,3.8,3.900564216644544e-05,3.8,4.033971988496562e-05,3.8,3.142208329408776e-05,3.8,3.300807098611391e-05,3.8,3.455766452944198e-05,3.8,3.594086225223513e-05,3.8,3.724256194747454e-05,3.8,3.849461487842978e-05,3.8,3.973570997269007e-05,3.8,4.09744305205883e-05,3.8,3.155527978561571e-05,3.8,3.307289544362376e-05,3.8,3.453664431835905e-05,3.8,3.586819154125916e-05,3.8,3.711324020546205e-05,3.8,3.830104791283276e-05,3.8,3.951758612687806e-05,3.8,4.07108515162311e-05,3.8,3.172180219742949e-05,3.8,3.321198879325338e-05,3.8,3.462130112544125e-05,3.8,3.590839767578897e-05,3.8,3.712259726432632e-05,3.8,3.830607598311732e-05,3.8,3.947120493435654e-05,3.8,4.062103853929977e-05,3.8,3.190273701263462e-05,3.8,3.33827654520329e-05,3.8,3.475337827318565e-05,3.8,3.600813151870056e-05,3.8,3.719936110244546e-05,3.8,3.835764723478227e-05,3.8,3.950457591565778e-05,3.8,4.063463284069484e-05,3.8,3.209047271892067e-05,3.8,3.356700024557908e-05,3.8,3.490597383890842e-05,3.8,3.613691783814051e-05,3.8,3.731170181362963e-05,3.8,3.845280266488527e-05,3.8,3.958839758950386e-05,3.8,4.070022466110497e-05
4.2,4.227736720050307e-05,4.2,3.163208417052587e-05,4.2,3.344934811006746e-05,4.2,3.524396972803071e-05,4.2,3.678302616739534e-05,4.2,3.819592820153367e-05,4.2,3.957112878349708e-05,4.2,4.092670737273576e-05,4.2,3.166414829046837e-05,4.2,3.327803854482277e-05,4.2,3.48970497612235e-05,4.2,3.636142462626798e-05,4.2,3.770868057314892e-05,4.2,3.899581882074236e-05,4.2,4.026250608937036e-05,4.2,4.152395847672562e-05,4.2,3.179848064449341e-05,4.2,3.333885884179588e-05,4.2,3.486124545521925e-05,4.2,3.626119629055769e-05,4.2,3.755202108389861e-05,4.2,3.876963211323194e-05,4.2,4.001105357490052e-05,4.2,4.122102060969967e-05,4.2,3.19656085851492e-05,4.2,3.347939382077176e-05,4.2,3.494848320143123e-05,4.2,3.629690467360799e-05,4.2,3.754591669723731e-05,4.2,3.875877320887911e-05,4.2,3.994503938887527e-05,4.2,4.111176659385548e-05,4.2,3.214643007217319e-05,4.2,3.36538912559707e-05,4.2,3.508471018903912e-05,4.2,3.639291093867583e-05,4.2,3.761570576638647e-05,4.2,3.88002416222007e-05,4.2,3.996691370327447e-05,4.2,4.111158110561076e-05,4.2,3.233405852518617e-05,4.2,3.384349353719929e-05,4.2,3.524418487870086e-05,4.2,3.652176942388596e-05,4.2,3.772841444914514e-05,4.2,3.889428741039655e-05,4.2,4.004347501679349e-05,4.2,4.11703523398721e-05
4.6,4.281923355756374e-05,4.6,3.182697129936662e-05,4.6,3.367642297636197e-05,4.6,3.556682207222032e-05,4.6,3.719897303988894e-05,4.6,3.866144343581928e-05,4.6,4.007276486405732e-05,4.6,4.145093963034254e-05,4.6,3.186006864332972e-05,4.6,3.349272271061599e-05,4.6,3.516591599861708e-05,4.6,3.671829528939552e-05,4.6,3.811907188071649e-05,4.6,3.943997148680081e-05,4.6,4.07395083284438e-05,4.6,4.201523321457103e-05,4.6,3.19949873770474e-05,4.6,3.355238325387026e-05,4.6,3.512347087372855e-05,4.6,3.659435002852989e-05,4.6,3.793601718948834e-05,4.6,3.921254976444399e-05,4.6,4.041689797206085e-05,4.6,4.167326548501877e-05,4.6,3.216226673654564e-05,4.6,3.369395200742801e-05,4.6,3.521079701685723e-05,4.6,3.662126077696935e-05,4.6,3.791540740112804e-05,4.6,3.915800687412112e-05,4.6,4.036669834523021e-05,4.6,4.155869256874026e-05,4.6,3.234283304372014e-05,4.6,3.387089856008445e-05,4.6,3.535416019066724e-05,4.6,3.671866501532643e-05,4.6,3.798083047500251e-05,4.6,3.91933978805557e-05,4.6,4.037786434146127e-05,4.6,4.153878308060099e-05,4.6,3.252930732808503e-05,4.6,3.40631259443318e-05,4.6,3.55214825510452e-05,4.6,3.684938407686715e-05,4.6,3.809043128582701e-05,4.6,3.927496916172679e-05,4.6,4.044604397108487e-05,4.6,4.159004418514801e-05
